Age,Balance,Products,Active,Tenure,CreditScore,EstimatedSalary,Churn
36,147997.57,4,1,4.0,829,54994.41,1
40,72484.26,2,1,6.3,619,88696.74,0
51,34349.63,1,0,4.6,589,88395.72,1
40,26504.13,2,1,2.2,718,74600.26,1
28,137571.44,1,1,2.3,724,60263.59,1
45,95303.78,3,1,6.6,702,75480.36,0
35,38784.09,2,0,6.5,588,72855.12,0
59,164711.93,1,1,5.6,690,68446.05,0
40,163215.85,1,0,4.0,567,101924.74,1
18,94081.21,2,1,4.5,586,245086.76,0
44,250000.0,3,1,4.2,642,163875.01,0
59,21888.4,2,1,0.6,584,215653.6,0
56,74611.43,2,1,5.2,734,69710.33,0
58,147464.27,2,1,6.3,604,191219.0,1
30,42826.3,2,0,5.2,632,99691.84,1
49,175517.48,2,1,9.4,580,140284.6,0
33,209829.73,1,1,2.5,733,110584.11,0
42,6962.46,2,0,3.3,597,77118.21,1
27,250000.0,2,1,5.3,741,124410.13,0
34,141531.81,1,1,5.6,735,111947.32,0
33,68035.75,1,1,0.2,614,40614.52,1
49,28765.14,1,1,6.5,652,85110.79,0
48,191029.92,1,0,5.6,612,133271.92,1
43,37007.19,2,0,0.0,694,101967.02,0
26,141355.69,1,1,4.7,634,111171.23,1
37,38393.55,2,0,3.0,617,64178.54,1
33,100840.19,1,1,3.9,654,100998.38,1
49,185522.79,3,0,1.7,523,86181.5,1
52,68744.5,2,0,6.0,644,82126.09,0
51,250000.0,2,1,9.4,702,66296.98,1
32,149768.69,2,1,5.7,661,135842.72,0
18,42948.82,1,0,0.0,726,105137.66,1
22,30979.67,2,1,5.7,620,100469.7,0
54,53595.51,2,1,4.5,613,226481.39,0
36,97388.59,1,0,2.2,561,111387.97,1
32,250000.0,4,1,5.9,618,154475.14,0
56,250000.0,1,1,7.2,807,101761.26,1
53,66703.26,2,1,3.3,672,76775.53,1
40,65066.91,1,0,0.9,603,55879.52,1
37,166835.99,2,1,0.0,570,100327.04,0
39,165928.54,1,1,3.3,522,27146.26,1
42,230636.85,1,1,4.6,584,101739.93,0
56,234610.41,1,1,3.7,711,103724.56,0
44,50528.38,4,0,3.3,616,81606.12,0
47,25370.05,1,1,6.4,573,86335.84,0
52,151257.03,2,0,6.2,582,51253.47,0
28,117579.2,2,1,5.5,702,167893.74,1
48,13866.58,2,0,7.0,643,77327.28,1
37,24767.22,1,1,3.4,600,58111.75,0
18,146339.3,2,0,2.3,625,114997.13,1
19,91178.43,3,1,3.7,826,94599.29,0
30,148612.58,1,0,3.5,748,76597.08,1
45,40420.14,1,1,0.0,767,73039.08,0
41,155972.16,3,1,3.6,510,89771.92,1
42,127947.39,1,1,7.8,638,164914.45,1
60,163769.42,1,1,7.0,598,111175.0,1
27,70496.29,1,1,6.3,694,88617.2,0
40,59042.44,2,0,5.3,735,132079.62,0
43,28720.6,3,0,8.6,676,91121.98,1
33,79889.95,2,1,2.3,580,107824.85,0
40,204014.65,2,0,2.6,597,96333.6,1
24,241371.23,1,1,7.8,700,117355.86,1
54,37302.81,1,1,5.1,708,73695.72,1
33,97334.69,1,0,3.3,661,53898.65,0
60,250000.0,1,1,6.4,660,135353.7,0
40,250000.0,1,1,3.9,654,177155.42,0
50,77418.88,2,1,2.9,672,55062.18,1
39,215884.12,1,1,2.8,707,97562.28,0
40,192359.86,1,1,5.8,700,73539.16,1
34,182086.64,1,1,5.5,652,133931.72,0
41,21328.87,1,1,8.8,646,100564.59,1
43,63559.24,1,0,4.3,643,250000.0,1
32,89719.18,1,0,4.2,588,78583.72,1
39,87804.77,1,1,8.6,587,179754.35,1
34,96565.87,2,1,7.5,694,187802.98,0
63,250000.0,2,1,5.4,593,114426.02,0
39,79470.82,2,1,1.1,715,91514.48,1
55,132118.6,2,1,3.0,646,93924.06,0
38,128872.92,2,0,2.4,716,90414.25,1
43,97457.11,3,0,5.1,701,149873.94,0
27,39483.78,2,1,3.7,717,60771.65,0
36,107181.77,2,0,9.0,612,83710.71,0
42,13560.72,1,0,1.1,683,79267.32,1
56,141370.21,1,0,2.1,709,41389.29,1
42,10966.23,1,1,5.6,526,132465.39,0
54,132748.27,1,0,6.3,786,145201.64,1
46,60881.37,2,0,0.0,831,67654.33,0
56,44503.58,1,1,0.7,726,143075.04,1
39,168572.52,2,0,4.3,714,44131.05,0
64,72526.28,3,0,8.4,697,90975.41,0
35,103209.6,2,1,9.7,624,85029.08,0
32,22114.21,1,1,4.0,641,93624.92,0
28,250000.0,1,1,4.6,727,93405.95,1
63,110624.33,1,0,2.9,572,86933.28,1
48,110427.58,4,1,6.6,565,75589.08,1
37,143494.71,2,1,8.8,618,85703.36,0
